"2026-03-04,9.9797"
"2026-03-11,9.9624"
"2026-03-18,9.8559"
"2026-03-25,9.5924"
"2026-04-02,9.5724"
"2026-04-10,10.0308"
"2026-04-20,10.3732"
"2026-04-27,10.3585"
"2026-05-05,10.287"
"2026-05-12,10.0542"
"2026-05-19,10.0794"
"2026-05-26,10.1781"
"2026-06-03,10.0185"
"2026-06-10,9.7313"
"2026-06-17,10.019"
"2026-06-24,9.9308"
"2026-07-02,9.8126"
"2026-07-09,9.7104"
"2026-07-16,9.7893"
"2026-07-23,9.8204"
"2026-07-30,10.0264"
