"2026-04-02,9.9683"
"2026-04-10,10.6445"
"2026-04-20,11.0529"
"2026-04-27,11.2648"
"2026-05-05,11.4001"
"2026-05-12,11.274"
"2026-05-19,11.2282"
"2026-05-26,11.4551"
"2026-06-03,11.4206"
"2026-06-10,11.3009"
"2026-06-17,11.7771"
"2026-06-24,11.9612"
"2026-07-02,12.0854"
"2026-07-09,12.0148"
"2026-07-16,12.171"
"2026-07-23,11.8657"
"2026-07-30,11.998"
